"elite","latitude","longitude"
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.5812119,6.244203
"Gustavo Petro",-73.362003,5.454511
"Gustavo Petro",-73.9849363,40.7558509
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-73.2436335,10.4742449
"Gustavo Petro",-77.7355496,38.9687211
"Gustavo Petro",-112.5642195,39.3534737
"Gustavo Petro",-80.1386547,26.8233946
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-1.2464674,51.7612056
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-71.4128343,41.8239891
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-72.4966896,7.8890971
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-58.6719986,-34.7092169
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-73.9789946,40.6781684
"Gustavo Petro",NA,NA
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-75.5873636,6.1696109
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-79.9553924,-3.2581112
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-72.5204827,11.3547743
"Gustavo Petro",-76.541315,3.4512731
"Gustavo Petro",-47.8821658,-15.7942287
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",8.227512,46.818188
"Gustavo Petro",-103.7283085,19.258715
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",12.4963655,41.9027835
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-47.8821658,-15.7942287
"Gustavo Petro",NA,NA
"Gustavo Petro",-90.4125181,38.6103023
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-76.9785345,-12.0688811
"Gustavo Petro",NA,NA
"Gustavo Petro",1.521801,42.506285
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",-76.8259652,2.7049813
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-99.1370276,19.4271824
"Gustavo Petro",NA,NA
"Gustavo Petro",-99.1373136,19.4361609
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",NA,NA
"Gustavo Petro",-71.4128343,41.8239891
"Gustavo Petro",-77.7355496,38.9687211
"Gustavo Petro",7.4246158,43.7384176
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-69.9312117,18.4860575
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.5812119,6.244203
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-84.3879824,33.7489954
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-87.0738851,20.6295586
"Gustavo Petro",-51.2176584,-30.0346471
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-73.2436335,10.4742449
"Gustavo Petro",-75.1545381,6.0309469
"Gustavo Petro",-119.4179324,36.778261
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-118.255075,34.1425078
"Gustavo Petro",-71.4128343,41.8239891
"Gustavo Petro",-75.5812119,6.244203
"Gustavo Petro",-77.0287949,38.8983313
"Gustavo Petro",-74.1138849,4.5689385
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-3.9438336,40.4687147
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-66.9036063,10.4805937
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-73.9625727,40.8075355
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-2.6407385,53.4005352
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-74.0059728,40.7127753
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",2.1734035,41.3850639
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",35.2034184,31.9037641
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-87.6297982,41.8781136
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-66.9036063,10.4805937
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",NA,NA
"Gustavo Petro",-73.362003,5.454511
"Gustavo Petro",-117.9905736,33.6920482
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.0099682,5.0188499
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-2.58791,51.454513
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-71.0777439,42.3467427
"Gustavo Petro",-66.784376,10.50867
"Gustavo Petro",-75.6756888,4.5350004
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-58.5590747,-34.6663194
"Gustavo Petro",-75.5812119,6.244203
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-115.1516498,36.1312496
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-4.7793835,37.8881751
"Gustavo Petro",NA,NA
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",NA,NA
"Gustavo Petro",-122.169719,37.4274745
"Gustavo Petro",-5.6632234,40.9669771
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-95.7070615,37.2230892
"Gustavo Petro",-95.9295725,37.0159484
"Gustavo Petro",-72.4966896,7.8890971
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-76.9785345,-12.0688811
"Gustavo Petro",-73.9849363,40.7558509
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-79.3831843,43.653226
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-117.814262,46.2775138
"Gustavo Petro",-103.7283085,19.258715
"Gustavo Petro",-74.2125215,11.2452405
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-115.4522623,32.6245389
"Gustavo Petro",-47.8821658,-15.7942287
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.5812119,6.244203
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-111.7956962,40.3768203
"Gustavo Petro",101.975766,4.210484
"Gustavo Petro",-72.3074326,18.594395
"Gustavo Petro",-79.0058965,-2.9001285
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-77.7355496,38.9687211
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.0476236,4.6789529
"Gustavo Petro",2.1734035,41.3850639
"Gustavo Petro",-76.9785345,-12.0688811
"Gustavo Petro",NA,NA
"Gustavo Petro",-76.1914991,4.089869
"Gustavo Petro",-75.690601,4.8087174
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.054509,4.6781075
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-118.287612,34.110629
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.0498595,4.6810882
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-97.7430608,30.267153
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-73.9849363,40.7558509
"Gustavo Petro",-122.1817252,37.4529598
"Gustavo Petro",-74.814801,11.003741
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-4.7793835,37.8881751
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-106.346771,56.130366
"Gustavo Petro",-0.137163,50.82253
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-71.0588801,42.3600825
"Gustavo Petro",-122.333481,47.602201
"Gustavo Petro",-79.5198696,8.9823792
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",NA,NA
"Gustavo Petro",-3.6937439,40.4588461
"Gustavo Petro",5.299197,52.1763515
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-95.712891,37.09024
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.516454,10.446315
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.0325368,4.8615787
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-4.7793835,37.8881751
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.8069813,11.0041072
"Gustavo Petro",-63.616672,-38.416097
"Gustavo Petro",-66.4271499,10.2509303
"Gustavo Petro",NA,NA
"Gustavo Petro",-100.3898881,20.5887932
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.8069813,11.0041072
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.8136245,9.2376398
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",35.9283716,31.9453666
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.1297394,4.6312662
"Gustavo Petro",-76.6121893,39.2903848
"Gustavo Petro",-66.8443474,10.4996087
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",-80.1917902,25.7616798
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-73.9849363,40.7558509
"Gustavo Petro",-71.0588801,42.3600825
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.8069813,11.0041072
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-73.9849363,40.7558509
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-104.9793907,39.7368455
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-73.1227416,7.119349
"Gustavo Petro",-75.242438,4.444676
"Gustavo Petro",NA,NA
"Gustavo Petro",12.5683372,55.6760968
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-77.7355496,38.9687211
"Gustavo Petro",-74.2148318,11.2422274
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-82.9987942,39.9611755
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",12.5683372,55.6760968
"Gustavo Petro",-75.6756888,4.5350004
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-66.9036063,10.4805937
"Gustavo Petro",-104.6889502,38.9598594
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-66.9036063,10.4805937
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-0.196612,51.903761
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-115.4522623,32.6245389
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.484533,3.01228
"Gustavo Petro",NA,NA
"Gustavo Petro",-75.8785348,8.750983
"Gustavo Petro",2.1734035,41.3850639
"Gustavo Petro",-72.4966896,7.8890971
"Gustavo Petro",-81.7075787,12.5450153
"Gustavo Petro",-1.1743197,52.3555177
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-74.0949982,4.6369098
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",39.4387778,39.3073554
"Gustavo Petro",-95.712891,37.09024
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",54.3773438,24.453884
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-104.9793907,39.7368455
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-80.396538,26.130223
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.8069813,11.0041072
"Gustavo Petro",-73.053998,6.991539
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-77.7355496,38.9687211
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-99.1370276,19.4271824
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-99.0972028,19.5248583
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",NA,NA
"Gustavo Petro",24.9383791,60.1698557
"Gustavo Petro",-75.5138166,5.070275
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-97.6710886,30.194085
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-73.8519319,7.0617085
"Gustavo Petro",-97.3931973,37.64209
"Gustavo Petro",-72.851515,10.886123
"Gustavo Petro",-0.128069,51.508039
"Gustavo Petro",-93.9532443,37.3863288
"Gustavo Petro",-72.851515,10.886123
"Gustavo Petro",-74.292984,40.3529382
"Gustavo Petro",-115.409727,32.651362
"Gustavo Petro",-79.6558242,22.3179093
"Gustavo Petro",-70.6692655,-33.4488897
"Gustavo Petro",-71.1216727,42.3754111
"Gustavo Petro",-71.1216727,42.3754111
"Gustavo Petro",NA,NA
"Gustavo Petro",-68.9321185,-22.4638195
"Gustavo Petro",-73.3575572,5.5446422
"Gustavo Petro",-99.9018131,31.9685988
"Gustavo Petro",-122.379066,47.809615
"Gustavo Petro",-76.51474,8.5662
"Gustavo Petro",-82.9000751,32.1656221
"Gustavo Petro",-70.6692655,-33.4488897
"Gustavo Petro",-120.7401385,47.7510741
"Gustavo Petro",-92.6637865,37.6805967
"Gustavo Petro",NA,NA
"Gustavo Petro",-75.1652215,39.9525839
"Gustavo Petro",-111.7956962,40.3768203
"Gustavo Petro",-66.7918338,10.5019235
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-63.9113296,10.9970723
"Gustavo Petro",-75.8785348,8.750983
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.0498595,4.6810882
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-85.4807825,32.6098566
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-95.6291268,37.0329119
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-66.58973,6.42375
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-74.2117465,4.5827227
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-2.2426305,53.4807593
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.269279,3.725234
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-66.9036063,10.4805937
"Gustavo Petro",-63.588653,-16.290154
"Gustavo Petro",-75.3932916,6.0033698
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-1.2577263,51.7520209
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.541315,3.4512731
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-76.5319854,3.4516467
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-103.7283085,19.258715
"Gustavo Petro",-119.6981901,34.4208305
"Gustavo Petro",-73.5662378,45.4981918
"Gustavo Petro",39.7341543,43.6028079
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.5812119,6.244203
"Gustavo Petro",-103.7283085,19.258715
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-72.4966896,7.8890971
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-103.7283085,19.258715
"Gustavo Petro",-73.6376905,4.1513822
"Gustavo Petro",-69.9373237,-4.2272539
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-1.1306544,37.9922399
"Gustavo Petro",-71.1804988,8.5698244
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-122.554772,45.518579
"Gustavo Petro",-75.89955,9.26909
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-75.553814,6.3100252
"Gustavo Petro",NA,NA
"Gustavo Petro",NA,NA
"Gustavo Petro",-51.92528,-14.235004
"Gustavo Petro",-73.8519319,7.0617085
"Gustavo Petro",-74.2110227,11.2403547
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",51.5310398,25.2854473
"Gustavo Petro",-84.3960935,33.8121873
"Gustavo Petro",-47.8821658,-15.7942287
"Gustavo Petro",-58.4711217,-34.6274258
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-75.4905436,10.3996747
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-76.9785345,-12.0688811
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-73.9849363,40.7558509
"Gustavo Petro",NA,NA
"Gustavo Petro",-98.2979037,19.0690903
"Gustavo Petro",-74.297333,4.570868
"Gustavo Petro",-64.7782313,46.0878165
"Gustavo Petro",-75.1545381,6.0309469
"Gustavo Petro",-74.1138849,4.5689385
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
"Gustavo Petro",-74.072092,4.7109886
"Gustavo Petro",NA,NA
